frequency,raw
285.654922,-0.480380339
287.726449,-0.480380339
289.813,-0.480380339
291.914681,-0.480380339
294.031604,-0.4803925768
296.163878,-0.4807344992
298.311615,-0.4814962581
300.474927,-0.4826083736
302.653927,-0.4839980841
304.848729,-0.485589244
307.059448,-0.4873022191
309.286198,-0.489053779
311.529096,-0.4907638737
313.788259,-0.4925522425
316.063806,-0.4945108435
318.355854,-0.4966634012
320.664525,-0.4990345825
322.989937,-0.5016500241
325.332213,-0.5045363609
327.691474,-0.5077212554
330.067845,-0.5112963238
332.461449,-0.5166626364
334.87241,-0.5238421467
337.300856,-0.5320797263
339.746912,-0.5405861855
342.210707,-0.548537229
344.692369,-0.5550723842
347.192028,-0.5592939005
349.709814,-0.560380339
352.245858,-0.560380339
354.800294,-0.560380339
357.373253,-0.560380339
359.964872,-0.560380339
362.575285,-0.560380339
365.204627,-0.560380339
367.853038,-0.560380339
370.520654,-0.5603567122
373.207616,-0.5597789122
375.914063,-0.5584750064
378.640137,-0.5565106394
381.38598,-0.5539547488
384.151735,-0.550879668
386.937547,-0.5473612341
389.743562,-0.5434788966
392.569925,-0.5392144451
395.416785,-0.5325366006
398.284289,-0.5229988371
401.172589,-0.5111224434
404.081834,-0.497453153
407.012176,-0.4825619026
409.963769,-0.4670456096
412.936766,-0.4515279713
415.931323,-0.4365801326
418.947596,-0.4210670464
421.985743,-0.4045474623
425.045922,-0.3872127728
428.128292,-0.3692632894
431.233016,-0.3509085193
434.360255,-0.3323674481
437.510172,-0.313868831
440.682932,-0.2956139854
443.8787,-0.2770683977
447.097643,-0.2581062366
450.33993,-0.238898799
453.605729,-0.2196250711
456.895212,-0.200471964
460.208549,-0.1816345553
463.545914,-0.1633163367
466.907481,-0.1457157851
470.293426,-0.1287060196
473.703925,-0.1121224898
477.139156,-0.09586954116
480.5993,-0.07984704941
484.084536,-0.06395028114
487.595046,-0.04806975186
491.131014,-0.03209107973
494.692624,-0.01592542075
498.280063,0
501.893517,0.01564850979
505.533175,0.03120796061
509.199228,0.04687461608
512.891866,0.062853409
516.611283,0.07935820565
520.357672,0.09661207707
524.13123,0.1148426912
527.932153,0.1341026536
531.76064,0.1542622567
535.61689,0.1751860484
539.501105,0.1967321744
543.413488,0.2187521788
547.354243,0.2410908001
551.323576,0.263585762
555.321694,0.2861115588
559.348806,0.3092343193
563.405122,0.3330121206
567.490853,0.3572200273
571.606214,0.3816229404
575.751418,0.4059752863
579.926683,0.4300206963
584.132227,0.4534916791
588.368268,0.4761062568
592.635029,0.4976934328
596.932732,0.5185046721
601.2616,0.5388740309
