frequency,raw
337.300856,-1.161713723
339.746912,-1.144742191
342.210707,-1.127689496
344.692369,-1.110500918
347.192028,-1.093119351
349.709814,-1.075485234
352.245858,-1.057536472
354.800294,-1.039208365
357.373253,-1.020352617
359.964872,-1.000924121
362.575285,-0.9810733177
365.204627,-0.9609583391
367.853038,-0.940744435
370.520654,-0.9206041877
373.207616,-0.9007177364
375.914063,-0.881260389
378.640137,-0.8621792832
381.38598,-0.8433501995
384.151735,-0.8246721316
386.937547,-0.8060394657
389.743562,-0.7873418387
392.569925,-0.7684639928
395.416785,-0.7492856254
398.284289,-0.729681236
401.172589,-0.7095498557
404.081834,-0.6890703624
407.012176,-0.6682976709
409.963769,-0.6472302644
412.936766,-0.6258666832
415.931323,-0.6042055282
418.947596,-0.5822454626
421.985743,-0.5599852158
425.045922,-0.5374235493
428.128292,-0.5144096241
431.233016,-0.4908741013
434.360255,-0.4669273513
437.510172,-0.4426848214
440.682932,-0.4182671918
443.8787,-0.3938005362
447.097643,-0.3694164868
450.33993,-0.3452513155
453.605729,-0.3212880696
456.895212,-0.2974139531
460.208549,-0.2735662187
463.545914,-0.2496792683
466.907481,-0.2256845651
470.293426,-0.2015105434
473.703925,-0.1770825162
477.139156,-0.1523447802
480.5993,-0.1273524727
484.084536,-0.1021477689
487.595046,-0.0767690936
491.131014,-0.05125661764
494.692624,-0.0256523115
498.280063,0
501.893517,0.02567946072
505.533175,0.05148515845
509.199228,0.0774147751
512.891866,0.1034453404
516.611283,0.1295528671
520.357672,0.1557123203
524.13123,0.1818975858
527.932153,0.2080814379
531.76064,0.2342130458
535.61689,0.2601538806
539.501105,0.2859808017
543.413488,0.3118138948
547.354243,0.3377786224
551.323576,0.3640059888
555.321694,0.3906327087
559.348806,0.4178013813
563.405122,0.4455635041
567.490853,0.4737888326
571.606214,0.5024355298
575.751418,0.5314626008
579.926683,0.5608270776
584.132227,0.590483958
588.368268,0.6203861426
592.635029,0.6504843698
596.932732,0.6807271499
601.2616,0.711108922
605.621862,0.742278664
610.013743,0.7741247063
614.437473,0.8061991437
618.893284,0.8380341652
623.381407,0.8691414467
627.902078,0.8990115275
632.455532,0.9272466198
637.042007,0.9542924252
641.661742,0.9804467054
646.31498,1.005947081
651.001961,1.031042144
655.722932,1.055991798
660.478139,1.081067606
665.26783,1.106553145
670.092255,1.132744202
674.951666,1.159405344
679.846316,1.186168253
684.776462,1.213086666
689.742361,1.240216675
694.744272,1.267616792
699.782456,1.295348028
704.857176,1.323473966
709.968697,1.35206084
715.117286,1.381205745
720.303212,1.410898897
725.526745,1.441042909
730.788159,1.471535881
736.087728,1.502271267
741.425728,1.533137724
746.802439,1.564018973
752.218141,1.595129934
757.673117,1.62897786
763.167652,1.665107479
768.702032,1.702243621
774.276547,1.739054107
779.891487,1.774148013
785.547146,1.806073873
791.243819,1.83331785
796.981803,1.854301846
802.761399,1.868173224
808.582907,1.879199794
814.446632,1.888597858
820.35288,1.89674163
826.301959,1.904022661
832.29418,1.910850376
838.329855,1.917652622
844.409301,1.924876234
850.532833,1.932982794
856.700773,1.94161791
862.913442,1.950315646
869.171164,1.959076456
875.474266,1.967900799
881.823077,1.976789135
888.217929,1.985741928
894.659156,1.994759645
901.147093,2.003840357
907.68208,2.012898504
914.264457,2.021935606
920.89457,2.031014832
927.572762,2.040202143
934.299384,2.049566383
941.074787,2.059179361
947.899323,2.069115945
954.773351,2.079235275
961.697227,2.089089469
968.671315,2.098972631
975.695977,2.109240471
982.771582,2.120264259
989.898498,2.132431294
997.077097,2.146145392
1004.307754,2.162141443
1011.590847,2.181717586
1018.926756,2.204404182
1026.315863,2.229526904
1033.758556,2.256380175
1041.255222,2.284226199
1048.806252,2.312293969
1056.412042,2.339778255
1064.072987,2.366190191
1071.789489,2.392850267
1079.561949,2.419945118
1087.390775,2.447413875
1095.276374,2.475192818
1103.219158,2.503215286
1111.219542,2.531411584
1119.277943,2.559708895
1127.394783,2.588146667
1135.570485,2.616838746
1143.805476,2.645756359
1152.100186,2.674868308
1160.455048,2.704141964
1168.870498,2.733543226
1177.346976,2.763036472
1185.884924,2.792089434
1194.484788,2.819589205
1203.147017,2.846284039
1211.872063,2.873076254
1220.660382,2.900908157
1229.512432,2.930763257
1238.428677,2.963667519
1247.40958,3.000690648
1256.455612,3.044034559
1265.567244,3.096403931
1274.744953,3.156134642
1283.989217,3.221258295
1293.300519,3.28971626
1302.679345,3.359356889
1312.126185,3.427932667
1321.641532,3.493183772
1331.225883,3.557000762
1340.879738,3.621130631
1350.603602,3.685601839
1360.397982,3.750444057
1370.263389,3.8156882
1380.200338,3.881366469
1390.209349,3.947512388
1400.290944,4.014160759
1410.445649,4.08123802
1420.673995,4.148685274
1430.976515,4.216544117
1441.353747,4.284857902
1451.806233,4.353671793
1462.33452,4.423032824
1472.939156,4.492989946
1483.620695,4.563594093
1494.379695,4.634898241
1505.216718,4.706902652
1516.13233,4.779327932
1527.127099,4.852221265
1538.201602,4.925701163
1549.356415,4.999891214
1560.592121,5.074920235
1571.909307,5.15092243
1583.308563,5.228037554
1594.790485,5.306411077
1606.355672,5.386196317
1618.004728,5.467447256
1629.738262,5.550048684
1641.556885,5.633868477
1653.461216,5.718768134
1665.451875,5.80460258
1677.529488,5.89121996
1689.694686,5.978461428
1701.948105,6.066170755
1714.290384,6.154687151
1726.722167,6.244177427
1739.244103,6.334536123
1751.856847,6.425652807
1764.561057,6.517411918
1777.357395,6.609692608
1790.246531,6.702368584
1803.229137,6.79530883
1816.305891,6.888465262
1829.477475,6.981950546
1842.744578,7.075899658
1856.107892,7.170453496
1869.568115,7.265759068
1883.12595,7.361969671
1896.782104,7.459245086
1910.53729,7.557617076
1924.392227,7.656870724
1938.347638,7.757025361
1952.404251,7.858112719
1966.562801,7.960165623
1980.824027,8.063218021
1995.188673,8.167305015
2009.657489,8.272462948
2024.231231,8.37870124
2038.91066,8.485997161
2053.696542,8.594325435
2068.589649,8.703659304
2083.590758,8.813970491
2098.700654,8.925229142
2113.920124,9.037403783
2129.249963,9.150510578
2144.690972,9.26470889
2160.243957,9.37996794
2175.909731,9.496232403
2191.68911,9.613444183
2207.582918,9.73154232
2223.591987,9.850462907
2239.71715,9.970138998
2255.959252,10.09065486
2272.319138,10.2121223
2288.797664,10.33449568
2305.39569,10.45772707
2322.114082,10.58176616
2338.953713,10.70656026
2355.915464,10.83205416
2373.000218,10.96244491
2390.208868,11.10483732
2407.542313,11.25390921
2425.001458,11.40360263
2442.587214,11.54759122
2460.300499,11.67927199
2478.142238,11.79175695
2496.113363,11.87786443
2514.214812,11.93866969
2532.44753,11.99009952
2550.812469,12.03452072
2569.310588,12.07381236
2587.942852,12.10993988
2606.710235,12.14495775
2625.613716,12.1810122
2644.654283,12.22034404
2663.832929,12.26360069
2683.150655,12.30742378
2702.608471,12.35157814
2722.207393,12.39605054
2741.948442,12.44082709
2761.832651,12.4858932
2781.861058,12.53123357
2802.034707,12.57683208
2822.354653,12.62266892
2842.821956,12.66875363
2863.437685,12.71510939
2884.202916,12.76176039
2905.118733,12.80873177
2926.186229,12.85604975
2947.406504,12.9037416
2968.780665,12.95183568
2990.309828,13.0003615
3011.995117,13.05134523
3033.837665,13.11217282
3055.838612,13.17820557
3077.999106,13.24302044
3100.320305,13.29991066
3122.803375,13.34187712
3145.449488,13.36161944
3168.259827,13.3579783
3191.235584,13.34181385
3214.377958,13.31563574
3237.688156,13.28171842
3261.167397,13.24244161
3284.816906,13.20029351
3308.637918,13.15787417
3332.631676,13.11789892
3356.799433,13.08287345
3381.142451,13.04909825
3405.662002,13.01476339
3430.359364,12.97997405
3455.235829,12.94484021
3480.292693,12.90947689
3505.531267,12.87400424
3530.952866,12.8385477
3556.55882,12.80323281
3582.350464,12.76802679
3608.329146,12.73283189
3634.496221,12.69757408
3660.853056,12.66217597
3687.401026,12.62655676
3714.141519,12.59063211
3741.07593,12.55431405
3768.205665,12.51708542
3795.532141,12.47786103
3823.056785,12.43725397
3850.781034,12.39602771
3878.706334,12.3549798
3906.834145,12.31494296
3935.165935,12.27678608
3963.703182,12.24141537
3992.447378,12.20977549
4021.400022,12.1821241
4050.562627,12.15688787
4079.936714,12.13352853
4109.523819,12.11156061
4139.325484,12.09047626
4169.343267,12.06974456
4199.578734,12.0488108
4230.033465,12.02709579
4260.709049,12.00409795
4291.607087,11.98061544
4322.729194,11.95696264
4354.076994,11.93313831
4385.652123,11.90914121
4417.45623,11.88497009
4449.490977,11.86062368
4481.758034,11.83610072
4514.259088,11.81139992
4546.995834,11.78651999
4579.969983,11.76145964
4613.183255,11.73621755
4646.637385,11.71079241
4680.33412,11.6851829
4714.275218,11.65938766
4748.462452,11.63340536
4782.897607,11.60682911
4817.582481,11.5794361
4852.518884,11.55164712
4887.708641,11.52390285
4923.153589,11.4966634
4958.855578,11.47040888
4994.816474,11.44564009
5031.038152,11.42251651
5067.522505,11.40050888
5104.271436,11.37935661
5141.286866,11.35879483
5178.570726,11.33854655
5216.124963,11.31832228
5253.951538,11.29781963
5292.052426,11.27672294
5330.429616,11.25497102
5369.085112,11.23298989
5408.020932,11.21082433
5447.239108,11.18850472
5486.741689,11.1660628
5526.530737,11.14353174
5566.60833,11.1209462
5606.976559,11.09834278
5647.637532,11.07576106
5688.593374,11.05317984
5729.84622,11.03055668
5771.398227,11.00784725
5813.251562,10.98500524
5855.408412,10.96198232
5897.870977,10.93872808
5940.641475,10.91518993
5983.722138,10.8913131
6027.115215,10.86578913
6070.822973,10.8351992
6114.847693,10.80213254
6159.191674,10.76984343
6203.85723,10.74172978
6248.846695,10.72133754
6294.162417,10.71236521
6339.806762,10.71317791
6385.782113,10.71634278
6432.090871,10.72134126
6478.735453,10.72774241
6525.718295,10.73509537
6573.041849,10.74292878
6620.708587,10.75075014
6668.720997,10.75804512
6717.081586,10.76437203
6765.792879,10.77046094
6814.857419,10.776594
6864.277768,10.78277155
6914.056506,10.78899389
6964.196232,10.79526136
7014.699564,10.80157427
7065.569139,10.80793297
7116.807613,10.81433318
7168.41766,10.82072308
7220.401976,10.82711483
7272.763275,10.83354402
7325.50429,10.84004779
7378.627776,10.84666489
7432.136505,10.85343576
7486.033271,10.86040254
7540.320889,10.86802077
7595.002193,10.87707293
7650.080038,10.88705892
7705.557299,10.8973974
7761.436873,10.90748105
7817.721678,10.91667583
7874.414652,10.92432017
7931.518755,10.92972407
7989.036968,10.93216833
8046.972296,10.92163893
8105.327761,10.88221262
8164.106412,10.81877948
8223.311318,10.73702821
8282.945568,10.64291017
8343.012278,10.54264744
8403.514582,10.44274118
8464.45564,10.34998016
8525.838634,10.26968015
8587.666769,10.1917767
8649.943272,10.1133083
8712.671395,10.03427087
8775.854413,9.954660267
8839.495625,9.87447234
8903.598354,9.793702901
8968.165947,9.712347734
9033.201774,9.630381844
9098.709232,9.547705545
9164.69174,9.464358537
9231.152743,9.380405176
9298.095713,9.295912831
9365.524142,9.210951977
9433.441553,9.125596291
9501.851491,9.039921206
9570.757528,8.952040429
9640.163261,8.861333479
9710.072315,8.769497962
9780.488339,8.678307153
9851.415009,8.589612305
9922.856029,8.505345024
9994.815129,8.427519702
10067.29607,8.356372331
10140.30263,8.289651594
