frequency,Rtings.com,Harman IEM,SenseLab Aizu,SoundGuys.com Studio Curve,SoundGuys.com Headphone Preference Curve,Type 5128 Diffuse Field Response
1505.216718,3.770528054,5.611529083,1.74765972,3.134392144,2.931921152,4.706902652
1516.13233,3.83808115,5.679384116,1.751434778,3.226095431,3.005960137,4.779327932
1527.127099,3.90614601,5.748819305,1.755765076,3.303407815,3.091864101,4.852221265
1538.201602,3.97457769,5.820012113,1.760878122,3.367173661,3.192798399,4.925701163
1549.356415,4.044079705,5.893019968,1.767011058,3.422364042,3.26757164,4.999891214
1560.592121,4.114583217,5.968171393,1.774410946,3.470001938,3.321136433,5.074920235
1571.909307,4.186088228,6.04514745,1.784118398,3.5220406,3.370012395,5.15092243
1583.308563,4.258594734,6.123434817,1.803360339,3.580053188,3.415323586,5.228037554
1594.790485,4.332102738,6.203091587,1.832798884,3.625413599,3.458449052,5.306411077
1606.355672,4.406667961,6.283440664,1.871089812,3.659952955,3.499508148,5.386196317
1618.004728,4.481681427,6.364560723,1.916824226,3.694973048,3.541927051,5.467447256
1629.738262,4.55756671,6.446225444,1.968526533,3.73079677,3.585985786,5.550048684
1641.556885,4.635205783,6.528364728,2.02465237,3.769668357,3.629263739,5.633868477
1653.461216,4.713276014,6.61153146,2.083586474,3.81209015,3.671436564,5.718768134
1665.451875,4.791668708,6.695893869,2.145083117,3.856796037,3.718062765,5.80460258
1677.529488,4.871688425,6.781143876,2.220392851,3.903797231,3.769819372,5.89121996
1689.694686,4.95282897,6.867264388,2.309880647,3.959548597,3.842288216,5.978461428
1701.948105,5.034338591,6.954060343,2.410452046,4.026731561,3.946835337,6.066170755
1714.290384,5.116410864,7.04124381,2.518869194,4.082070638,4.028815175,6.154687151
1726.722167,5.198866275,7.129585351,2.631746415,4.12615384,4.089976796,6.244177427
1739.244103,5.282390746,7.219674104,2.745545659,4.176825089,4.157941201,6.334536123
1751.856847,5.366916713,7.310640308,2.856571833,4.235898819,4.23454615,6.425652807
1764.561057,5.452501331,7.401974826,2.962442475,4.294827797,4.30470848,6.517411918
1777.357395,5.538632909,7.494360147,3.072847275,4.353548187,4.367530874,6.609692608
1790.246531,5.624583182,7.588177495,3.188092511,4.405040752,4.450411421,6.702368584
1803.229137,5.711559134,7.682769755,3.305288818,4.449448705,4.562309458,6.79530883
1816.305891,5.799702135,7.777835838,3.421417935,4.502897073,4.672698516,6.888465262
1829.477475,5.888226373,7.874122158,3.533328765,4.568165766,4.780540985,6.981950546
1842.744578,5.977244835,7.971889379,3.637733333,4.632839867,4.88891297,7.075899658
1856.107892,6.067230593,8.070032938,3.731202636,4.696523948,4.998572647,7.170453496
1869.568115,6.158374712,8.168466741,3.811046624,4.760149533,5.082403732,7.265759068
1883.12595,6.24990495,8.267973279,3.882862558,4.823712989,5.144071563,7.361969671
1896.782104,6.341924459,8.368536409,3.949179864,4.8873204,5.242566784,7.459245086
1910.53729,6.434861689,8.470284645,4.011045267,4.950977831,5.400799049,7.557617076
1924.392227,6.529530331,8.572801546,4.069554633,5.014619233,5.508003375,7.656870724
1938.347638,6.62455117,8.675096153,4.125854491,5.078244597,5.575493992,7.757025361
1952.404251,6.720554653,8.777905034,4.181143602,5.141855927,5.663726153,7.858112719
1966.562801,6.817701277,8.88204436,4.23667456,5.205453637,5.77981296,7.960165623
1980.824027,6.915125472,8.985161216,4.293097514,5.269096531,5.86700457,8.063218021
1995.188673,7.014202765,9.086754005,4.346223524,5.332789938,5.930710774,8.167305015
2009.657489,7.114350773,9.181752694,4.396327358,5.396421225,5.995763849,8.272462948
2024.231231,7.214779395,9.271974639,4.445036895,5.45998782,6.062344722,8.37870124
2038.91066,7.316864348,9.361376776,4.494053073,5.52336671,6.146915363,8.485997161
2053.696542,7.420013742,9.449723622,4.545152128,5.586495268,6.255835666,8.594325435
2068.589649,7.523505705,9.538445194,4.60018789,5.652178224,6.36489335,8.703659304
2083.590758,7.628064607,9.627416464,4.661094141,5.720559753,6.474028579,8.813970491
2098.700654,7.733625005,9.716577805,4.730104524,5.796380375,6.559408549,8.925229142
2113.920124,7.8401869,9.805882801,4.809767246,5.880799924,6.625669838,9.037403783
2129.249963,7.947750291,9.894658662,4.898803413,5.952679101,6.697626641,9.150510578
2144.690972,8.056375164,9.983156716,4.995227002,6.01295071,6.776170817,9.26470889
2160.243957,8.165402005,10.07222996,5.096959876,6.087148139,6.842076715,9.37996794
2175.909731,8.275444325,10.1612499,5.201828932,6.178743205,6.896723632,9.496232403
2191.68911,8.386597126,10.24937856,5.307563181,6.253601949,6.961583982,9.613444183
2207.582918,8.498163004,10.33708636,5.411790746,6.313575492,7.038758682,9.73154232
2223.591987,8.610250868,10.42503545,5.513325051,6.387673772,7.105652286,9.850462907
2239.71715,8.722758787,10.51274852,5.61998821,6.479240067,7.163021759,9.970138998
2255.959252,8.836454556,10.59996107,5.731345729,6.554041327,7.226362167,10.09065486
2272.319138,8.95005567,10.68642858,5.84456785,6.6140713,7.296437041,10.2121223
2288.797664,9.063564114,10.77183436,5.956698597,6.687085899,7.363640178,10.33449568
2305.39569,9.177775009,10.85687514,6.064651926,6.776086128,7.427962089,10.45772707
2322.114082,9.291431431,10.94183355,6.165207762,6.865163375,7.491549314,10.58176616
2338.953713,9.404085172,11.02577103,6.25500794,6.954300518,7.554392769,10.70656026
2355.915464,9.515181667,11.10823915,6.331717282,7.028578192,7.62146856,10.83205416
2373.000218,9.624832356,11.1862185,6.402196245,7.090465904,7.693113026,10.96244491
2390.208868,9.732616204,11.26086022,6.468407317,7.152261866,7.757441756,11.10483732
2407.542313,9.836708531,11.33091566,6.530575038,7.213979776,7.815168756,11.25390921
2425.001458,9.937362345,11.39632788,6.588936418,7.289226104,7.870649843,11.40360263
2442.587214,10.03406989,11.46469688,6.643741344,7.380819282,7.924044519,11.54759122
2460.300499,10.12571486,11.53442371,6.695252992,7.456268598,7.97850245,11.67927199
2478.142238,10.21184645,11.59847149,6.743748253,7.518091472,8.034081751,11.79175695
2496.113363,10.2919099,11.65700188,6.789183658,7.580811069,8.079432556,11.87786443
2514.214812,10.36596442,11.71280656,6.829696079,7.644470734,8.116568887,11.93866969
2532.44753,10.43394193,11.76679219,6.866169409,7.708088484,8.152495914,11.99009952
2550.812469,10.49642296,11.82158292,6.900147404,7.771666024,8.187280627,12.03452072
2569.310588,10.55381915,11.87685645,6.933243762,7.834780252,8.227664463,12.07381236
2587.942852,10.60730083,11.93399854,6.96714428,7.897433942,8.274644737,12.10993988
2606.710235,10.65724703,11.99361891,7.003609048,7.966817335,8.325240792,12.14495775
2625.613716,10.70415599,12.05056659,7.044474724,8.043631029,8.379826017,12.1810122
2644.654283,10.74911361,12.10355306,7.091582921,8.119911911,8.433997322,12.22034404
2663.832929,10.7925801,12.15701709,7.145296094,8.195665029,8.487766447,12.26360069
2683.150655,10.83517051,12.20987711,7.204571373,8.264468509,8.542332787,12.30742378
2702.608471,10.87605313,12.25714904,7.268272855,8.327085699,8.597654436,12.35157814
2722.207393,10.91653588,12.29993231,7.335211854,8.390249002,8.644488521,12.39605054
2741.948442,10.95718018,12.3399876,7.404145266,8.453929201,8.68451459,12.44082709
2761.832651,10.99657266,12.37764868,7.473773894,8.518105644,8.716566471,12.4858932
2781.861058,11.03605298,12.41364614,7.542740731,8.582731984,8.742673363,12.53123357
2802.034707,11.07620953,12.44633955,7.610658898,8.641344035,8.766240427,12.57683208
2822.354653,11.11572268,12.47502696,7.683265838,8.69471507,8.787664148,12.62266892
2842.821956,11.15469155,12.50138124,7.759788942,8.741639508,8.807606091,12.66875363
2863.437685,11.19372073,12.52648285,7.837825145,8.783138626,8.82622411,12.71510939
2884.202916,11.23281485,12.55021728,7.914864198,8.825131385,8.844393095,12.76176039
2905.118733,11.27132348,12.57261711,7.988285394,8.867559006,8.862135959,12.80873177
2926.186229,11.30942404,12.59365032,8.055354207,8.910069757,8.880788842,12.85604975
2947.406504,11.3464694,12.61384112,8.11321884,8.952651767,8.90038384,12.9037416
2968.780665,11.38192051,12.63334788,8.160625497,8.994729297,8.921022715,12.95183568
2990.309828,11.41663694,12.65245389,8.207145911,9.036273389,8.942748521,13.0003615
3011.995117,11.44861106,12.67290297,8.253257135,9.072813618,8.96435474,13.05134523
3033.837665,11.47762885,12.69406221,8.297042358,9.105222999,8.985860387,13.11217282
3055.838612,11.5036762,12.71115915,8.33650131,9.129559307,9.00952,13.17820557
3077.999106,11.52569236,12.72486191,8.369547726,9.148320054,9.034889544,13.24302044
3100.320305,11.54315347,12.73618237,8.394006754,9.164192729,9.038592193,13.29991066
3122.803375,11.55584223,12.7450983,8.407612286,9.177800613,9.034335792,13.34187712
3145.449488,11.5618273,12.75215342,8.409619661,9.192923923,9.02539261,13.36161944
3168.259827,11.56202017,12.75725454,8.409619661,9.209231771,9.005281546,13.3579783
3191.235584,11.55729178,12.76117982,8.409619661,9.214095423,8.985746355,13.34181385
3214.377958,11.5464775,12.76388652,8.409619661,9.215591696,8.966484083,13.31563574
3237.688156,11.53082383,12.76592106,8.409619661,9.212444565,8.946129545,13.28171842
3261.167397,11.51005778,12.76613204,8.409619661,9.195650438,8.92460875,13.24244161
3284.816906,11.48531367,12.76513804,8.409619661,9.180577429,8.901861329,13.20029351
3308.637918,11.45770704,12.76370678,8.409619661,9.166775157,8.877789136,13.15787417
3332.631676,11.42697216,12.76142826,8.409532949,9.150539561,8.852505872,13.11789892
3356.799433,11.39441659,12.75828122,8.408796089,9.131064576,8.825831396,13.08287345
3381.142451,11.35979796,12.75358677,8.407355453,9.101048423,8.795281421,13.04909825
3405.662002,11.32311507,12.74792262,8.405271615,9.053860932,8.760062826,13.01476339
3430.359364,11.28548936,12.74130127,8.402608202,8.998492437,8.717379379,12.97997405
3455.235829,11.24753082,12.73354586,8.399431998,8.932694999,8.665616877,12.94484021
3480.292693,11.20842419,12.72429761,8.395813041,8.868135131,8.612792815,12.90947689
3505.531267,11.16827498,12.71392871,8.39182472,8.804448817,8.558656164,12.87400424
3530.952866,11.12831068,12.70230599,8.386990698,8.741831889,8.503901441,12.8385477
3556.55882,11.0877372,12.69021227,8.378091567,8.679905454,8.448761958,12.80323281
3582.350464,11.04671379,12.6781236,8.365453762,8.605315395,8.402454174,12.76802679
3608.329146,11.00507017,12.66491376,8.350154734,8.516304832,8.363028853,12.73283189
3634.496221,10.96359577,12.65041995,8.333321201,8.42802964,8.326069018,12.69757408
3660.853056,10.92207459,12.63171472,8.316130669,8.33944882,8.291261411,12.66217597
3687.401026,10.87998506,12.60650034,8.299812983,8.230833621,8.251733488,12.62655676
3714.141519,10.83795364,12.58029984,8.285651934,8.099170364,8.207090417,12.59063211
3741.07593,10.79592221,12.55371729,8.274600582,7.97017009,8.157519904,12.55431405
3768.205665,10.75389079,12.53317346,8.264965682,7.842938768,8.102589497,12.51708542
3795.532141,10.71179133,12.5160992,8.256132032,7.71398131,8.048349983,12.47786103
3823.056785,10.67031581,12.50060157,8.247841387,7.584057387,7.994572101,12.43725397
3850.781034,10.62934121,12.48655608,8.23982372,7.475595279,7.94078376,12.39602771
3878.706334,10.58824226,12.47302329,8.231796862,7.383329619,7.886984748,12.3549798
3906.834145,10.54770194,12.45935263,8.223466127,7.256886313,7.833157924,12.31494296
3935.165935,10.50821898,12.44598486,8.214523935,7.09094024,7.779304871,12.27678608
3963.703182,10.46973752,12.43344581,8.204802366,6.948409434,7.725480162,12.24141537
3992.447378,10.43232623,12.42161749,8.194986276,6.823875346,7.671679439,12.20977549
4021.400022,10.39521452,12.40793018,8.185056756,6.697668439,7.617886312,12.1821241
4050.562627,10.35924855,12.39299387,8.174827739,6.570424093,7.564098558,12.15688787
4079.936714,10.32482664,12.37845058,8.164105065,6.443174594,7.510562311,12.13352853
4109.523819,10.29135267,12.36413904,8.152686237,6.31591681,7.457134731,12.11156061
4139.325484,10.25894937,12.35036634,8.140360167,6.188652222,7.402319914,12.09047626
4169.343267,10.22698013,12.33730133,8.126906922,6.061378611,7.345243767,12.06974456
4199.578734,10.19488686,12.32697999,8.111974441,5.933288298,7.261435248,12.0488108
4230.033465,10.16343232,12.31842121,8.094787614,5.804830552,7.144277945,12.02709579
4260.709049,10.13246348,12.30850119,8.075536192,5.684606605,7.053665778,12.00409795
4291.607087,10.10137071,12.29650536,8.054577663,5.571659126,6.98141924,11.98061544
4322.729194,10.07098716,12.28431771,8.032286309,5.466781165,6.893338628,11.95696264
4354.076994,10.04044958,12.27206143,8.009053727,5.369523727,6.79054918,11.93313831
4385.652123,10.00930091,12.26086152,7.985289367,5.293291102,6.708929982,11.90914121
4417.45623,9.978920353,12.25046584,7.961421076,5.231933744,6.642088414,11.88497009
4449.490977,9.94837966,12.24212238,7.936940669,5.191164647,6.55344269,11.86062368
4481.758034,9.917301114,12.2359967,7.907313291,5.162377109,6.442967001,11.83610072
4514.259088,9.88627792,12.2287849,7.873903776,5.132622821,6.362387108,11.81139992
4546.995834,9.855254725,12.22004051,7.83920428,5.103608636,6.301185762,11.78651999
4579.969983,9.824299502,12.21165749,7.805818056,5.104339999,6.214052253,11.76145964
4613.183255,9.792629458,12.20373382,7.776462854,5.127755306,6.098687009,11.73621755
4646.637385,9.761200316,12.19691368,7.753974401,5.151931446,6.005350666,11.71079241
4680.33412,9.72958121,12.19122888,7.741309977,5.178912065,5.927376055,11.6851829
4714.275218,9.698154276,12.18726925,7.739619661,5.212839539,5.838924974,11.65938766
4748.462452,9.666603453,12.18347744,7.739619661,5.256042791,5.742168329,11.63340536
4782.897607,9.634454662,12.17815495,7.739619661,5.308598539,5.666159178,11.60682911
4817.582481,9.603016799,12.17260826,7.739619661,5.373422257,5.604119985,11.5794361
4852.518884,9.572114453,12.16777993,7.739619661,5.449352019,5.515955104,11.55164712
4887.708641,9.540363448,12.16548461,7.739619661,5.538376237,5.401796674,11.52390285
4923.153589,9.509535961,12.16442073,7.739619661,5.629263798,5.327835385,11.4966634
4958.855578,9.478959105,12.16536791,7.739619661,5.72295625,5.277000561,11.47040888
4994.816474,9.44847305,12.1705453,7.740317404,5.821544018,5.229645797,11.44564009
5031.038152,9.418502383,12.17591563,7.745509094,5.924999576,5.185876361,11.42251651
5067.522505,9.388408801,12.18210436,7.755374261,6.029374813,5.147191205,11.40050888
5104.271436,9.358979957,12.18846662,7.769425143,6.135094652,5.112436954,11.37935661
5141.286866,9.330009671,12.19541385,7.787149937,6.246342262,5.074276365,11.35879483
5178.570726,9.300987973,12.20422924,7.808012045,6.361962745,5.033172011,11.33854655
5216.124963,9.271894854,12.21506746,7.831449295,6.463344368,4.991611143,11.31832228
5253.951538,9.243539543,12.22860222,7.856873148,6.554704434,4.950089035,11.29781963
5292.052426,9.214903972,12.24347201,7.886332035,6.66606139,4.917624417,11.27672294
5330.429616,9.186497984,12.25621973,7.932872714,6.797394627,4.891368353,11.25497102
5369.085112,9.157860221,12.26801803,7.995238282,6.925959571,4.868014179,11.23298989
5408.020932,9.129456425,12.27962155,8.069610099,7.05321854,4.847038032,11.21082433
5447.239108,9.100816472,12.29056944,8.15199344,7.180462419,4.825603084,11.18850472
5486.741689,9.072414865,12.29984562,8.238212065,7.307696585,4.803927106,11.1660628
5526.530737,9.043844612,12.30878678,8.323902635,7.438705201,4.782560795,11.14353174
5566.60833,9.014699047,12.31796624,8.404508994,7.570472732,4.761356879,11.1209462
5606.976559,8.986352523,12.32822401,8.478188625,7.666218021,4.739046827,11.09834278
5647.637532,8.95777916,12.34156481,8.556586206,7.739378037,4.715326049,11.07576106
5688.593374,8.928705896,12.35450069,8.638917892,7.806858436,4.684219431,11.05317984
5729.84622,8.899684198,12.36414065,8.721960402,7.86913575,4.645948902,11.03055668
5771.398227,8.87059028,12.37218205,8.802347412,7.93274071,4.618995686,11.00784725
5813.251562,8.842248614,12.3742576,8.876565195,7.996846761,4.598809314,10.98500524
5855.408412,8.813597744,12.37396078,8.940948134,8.059027484,4.577630411,10.96198232
5897.870977,8.785137158,12.37331698,8.991674135,8.118382745,4.555958387,10.93872808
5940.641475,8.757092821,12.36607443,9.027564519,8.159543391,4.534363955,10.91518993
5983.722138,8.729613283,12.34889632,9.060642588,8.189887659,4.512878588,10.8913131
6027.115215,8.703184215,12.32353902,9.092044191,8.216373946,4.491808474,10.86578913
6070.822973,8.677756643,12.28242525,9.120805672,8.239660787,4.471318718,10.8351992
6114.847693,8.653330565,12.23531591,9.145922296,8.264342941,4.454201243,10.80213254
6159.191674,8.629749774,12.17888635,9.166347011,8.288193691,4.439462794,10.76984343
6203.85723,8.608581818,12.11209492,9.180989182,8.2901426,4.422351123,10.74172978
6248.846695,8.589091394,12.03824251,9.188713282,8.284123372,4.404788637,10.72133754
6294.162417,8.571857834,11.95717062,9.189619661,8.271132765,4.403121665,10.71236521
6339.806762,8.557080004,11.86990965,9.189619661,8.2424756,4.406533268,10.71317791
6385.782113,8.544262799,11.77481943,9.189619661,8.209332931,4.415149028,10.71634278
6432.090871,8.533448053,11.66755003,9.189619661,8.169355023,4.435699007,10.72134126
6478.735453,8.524722694,11.546964,9.189619661,8.128845845,4.456578667,10.72774241
6525.718295,8.51726605,11.41345083,9.189619661,8.086692948,4.479528748,10.73509537
6573.041849,8.511513429,11.26468136,9.189619661,8.037693,4.509405721,10.74292878
6620.708587,8.50714574,11.10413627,9.189619661,7.981384742,4.547122982,10.75075014
6668.720997,8.503741793,10.92995544,9.186295894,7.921000409,4.58354272,10.75804512
6717.081586,8.501431004,10.74673902,9.164378474,7.85633542,4.619456388,10.76437203
6765.792879,8.499371769,10.5535755,9.125448919,7.792436329,4.654531781,10.77046094
6814.857419,8.498038363,10.3565485,9.073760889,7.728833377,4.68954894,10.776594
6864.277768,8.497069313,10.15570083,9.013763899,7.661797944,4.732517539,10.78277155
6914.056506,8.496068564,9.958359163,8.95010936,7.594668942,4.784662636,10.78899389
6964.196232,8.494923736,9.765234471,8.887656776,7.556790407,4.849959345,10.79526136
7014.699564,8.494673869,9.582696175,8.831480117,7.532743457,4.926813744,10.80157427
7065.569139,8.494016266,9.411238651,8.783719917,7.511516128,4.977223014,10.80793297
7116.807613,8.493673869,9.253147296,8.732963142,7.493754642,5.013572157,10.81433318
7168.41766,8.493014123,9.107717022,8.679619212,7.498883387,5.058224109,10.82072308
7220.401976,8.492673869,8.974800861,8.626221312,7.529484691,5.109797235,10.82711483
7272.763275,8.492204889,8.85343055,8.575414774,7.562857145,5.162513657,10.83354402
7325.50429,8.490416592,8.738789437,8.529960495,7.603523798,5.216694957,10.84004779
7378.627776,8.489103638,8.630026996,8.492738452,7.655166933,5.270599982,10.84666489
7432.136505,8.4870363,8.520460711,8.466751297,7.721080203,5.324421051,10.85343576
7486.033271,8.48333689,8.409717158,8.453117556,7.799327261,5.378562276,10.86040254
7540.320889,8.478774579,8.29536328,8.443708294,7.890044919,5.432710259,10.86802077
7595.002193,8.472655127,8.175880385,8.436572645,7.96740013,5.484931919,10.87707293
7650.080038,8.463809489,8.039825757,8.430879116,8.036561901,5.534851383,10.88705892
7705.557299,8.452624408,7.885932309,8.425758513,8.113030887,5.575550025,10.8973974
7761.436873,8.438263949,7.708776417,8.420302781,8.195397633,5.610115323,10.90748105
7817.721678,8.419894747,7.499012012,8.413563813,8.279463194,5.646313927,10.91667583
7874.414652,8.39616283,7.25999933,8.404552236,8.36471524,5.682790415,10.92432017
7931.518755,8.367738333,6.99065053,8.392096391,8.444331325,5.713475021,10.92972407
7989.036968,8.333476049,6.686949832,8.375004901,8.518608049,5.740066345,10.93216833
8046.972296,8.292603876,6.350886919,8.353405118,8.578477133,5.764833406,10.92163893
8105.327761,8.246541056,5.98159299,8.327565762,8.629197647,5.787733795,10.88221262
8164.106412,8.194050555,5.590832733,8.297769893,8.689397215,5.807786795,10.81877948
8223.311318,8.136435821,5.177081897,8.26431537,8.754416867,5.82548753,10.73702821
8282.945568,8.074319475,4.751369265,8.227515325,8.795392386,5.841595545,10.64291017
8343.012278,8.006938924,4.31160818,8.187698645,8.824372418,5.855279811,10.54264744
8403.514582,7.936636873,3.88268886,8.143286507,8.863684689,5.850970797,10.44274118
8464.45564,7.863029766,3.464364535,8.086432465,8.906648818,5.828910297,10.34998016
8525.838634,7.786627972,3.075501648,8.018111837,8.916136289,5.810637673,10.26968015
8587.666769,7.708314682,2.713384811,7.940573833,8.91885625,5.793148382,10.1917767
8649.943272,7.627926477,2.404546413,7.856172561,8.908792157,5.767872533,10.1133083
8712.671395,7.546264111,2.136999728,7.767370277,8.868529353,5.73271036,10.03427087
8775.854413,7.462841935,1.922767068,7.676740713,8.828344376,5.689146781,9.954660267
8839.495625,7.378836357,1.756462591,7.586972506,8.784599902,5.637205805,9.87447234
8903.598354,7.293452728,1.647708751,7.498273795,8.743456992,5.5967417,9.793702901
8968.165947,7.207374192,1.566973378,7.401746543,8.702351259,5.562317469,9.712347734
9033.201774,7.120719956,1.520036131,7.298885343,8.644154748,5.518312524,9.630381844
9098.709232,7.032948006,1.490952204,7.192753606,8.565719789,5.463325252,9.547705545
9164.69174,6.944912265,1.470741359,7.086552154,8.478108301,5.387994867,9.464358537
9231.152743,6.85610694,1.454056372,6.983623425,8.378815875,5.290416155,9.380405176
9298.095713,6.767810809,1.420253151,6.88745579,8.272324522,5.203281628,9.295912831
9365.524142,6.678379652,1.364573514,6.801687983,8.158768959,5.121619456,9.210951977
9433.441553,6.58889653,1.291923863,6.727618546,8.0486943,5.034224668,9.125596291
9501.851491,6.499871781,1.201838339,6.656754883,7.941042189,4.94545797,9.039921206
9570.757528,6.410731186,1.105696723,6.58858834,7.839258356,4.882145007,8.952040429
9640.163261,6.322336852,1.005678943,6.523860062,7.740383514,4.832221256,8.861333479
9710.072315,6.234163531,0.906791163,6.463341861,7.624332983,4.768573904,8.769497962
9780.488339,6.147447113,0.7862947629,6.407837129,7.493507792,4.692298763,8.678307153
9851.415009,6.061315663,0.6355160866,6.35818178,7.367020274,4.604912631,8.589612305
9922.856029,5.976530238,0.4899873141,6.315245207,7.24090801,4.507971918,8.505345024
9994.815129,5.89307639,0.3625864604,6.279461481,7.09494005,4.423620174,8.427519702
10067.29607,5.811337646,0.2795653154,6.248859468,6.936707469,4.348521318,8.356372331
10140.30263,5.730887181,0.2320934639,6.222104996,6.816441147,4.288705166,8.289651594
10213.83862,5.652154041,0.2381338313,6.197987814,6.718297407,4.237813942,8.226321302
10287.90788,5.574782178,0.2582934215,6.175242445,6.62370099,4.176853023,8.165306037
10362.51428,5.498446147,0.3031881639,6.15254648,6.531985406,4.10557065,8.105481229
10437.66172,5.42227992,0.3770512074,6.128518834,6.426827269,4.013718572,8.045671642
10513.35412,5.347663979,0.456673043,6.101717961,6.309710115,3.900590589,7.984649819
10589.59542,5.272931242,0.5437342268,6.071255744,6.186728631,3.791793711,7.921134492
10666.38962,5.198519587,0.629975072,6.038892036,6.057847562,3.684138956,7.855086023
10743.74071,5.124577267,0.7139770733,6.004974994,5.930267669,3.576032244,7.78814059
10821.65275,5.04976248,0.7896563792,5.969610007,5.803041113,3.468097732,7.720444912
10900.12979,4.975427232,0.8573780562,5.932907904,5.678568438,3.36028688,7.652123794
10979.17594,4.900724349,0.9162757016,5.894985126,5.553174859,3.257136431,7.583307779
11058.79532,4.825628506,0.9666035876,5.855963906,5.399344392,3.189580356,7.514133327
11138.99208,4.750572387,1.008711343,5.815972444,5.219704356,3.139836175,7.444742994
11219.77042,4.675589694,1.039754661,5.77460498,5.04537232,3.088961239,7.375281571
11301.13456,4.59976879,1.064987017,5.730082444,4.870104111,3.036503397,7.305744604
11383.08873,4.524438896,1.076268766,5.683065915,4.670596006,2.954857172,7.236016412
11465.63723,4.448729221,1.071745004,5.634524729,4.455383786,2.850271932,7.165991494
11548.78435,4.372633383,1.058037008,5.585471954,4.280758827,2.789918554,7.095559689
11632.53444,4.296502078,1.023215867,5.536965734,4.125988058,2.749992589,7.024606031
11716.89188,4.221214956,0.9788930398,5.490110662,3.915670398,2.726400001,6.953010603
11801.86107,4.14535137,0.924988215,5.446059194,3.663700891,2.710307339,6.88064624
11887.44644,4.070579129,0.8649627394,5.405404883,3.466824566,2.690911528,6.803276545
11973.65246,3.997223374,0.7989432481,5.366329309,3.300124838,2.672539487,6.719343486
12060.48364,3.924756256,0.7207970428,5.32847926,3.130504836,2.676292241,6.632268994
12147.9445,3.853992861,0.6185108733,5.291722471,2.961917596,2.695286284,6.545628264
12236.03961,3.785114814,0.4910803304,5.255920085,2.800145768,2.71063909,6.463154442
12324.77358,3.719807918,0.3358075717,5.22092645,2.640137739,2.725664708,6.38874344
12414.15104,3.657008207,0.1696305162,5.186588903,2.450151039,2.747668458,6.326458876
12504.17664,3.597635989,-0.001609003149,5.152747554,2.235163216,2.778973546,6.280522
12594.8551,3.541551144,-0.1745264222,5.11974901,2.021723409,2.822745934,6.246589089
12686.19115,3.489227067,-0.3362157365,5.089143498,1.811057224,2.880581976,6.217845279
12778.18955,3.440230292,-0.4823986437,5.060219297,1.631865455,2.936022466,6.193006731
12870.85511,3.39428168,-0.5865288133,5.031991908,1.47278852,2.988569946,6.170730371
12964.19267,3.350623724,-0.6735103243,5.003432733,1.31400326,3.02621895,6.149612056
13058.2071,3.308933998,-0.7478399818,4.973467732,1.15836032,3.053127392,6.128184701
13152.90331,3.269324156,-0.8125815222,4.940976031,1.009713163,3.05458642,6.104916347
13248.28624,3.231002714,-0.8591056313,4.904788505,0.8665720796,3.050691611,6.078690748
13344.36087,3.193647785,-0.8929067669,4.863770279,0.7266176433,3.037415222,6.051366174
13441.13222,3.157369357,-0.9303785571,4.817742741,0.5878194016,3.004887374,6.02346335
13538.60535,3.1213029,-0.9720815676,4.767174541,0.4306389351,2.972390305,5.995119809
13636.78533,3.086064295,-1.026198313,4.712567685,0.2651858463,2.935833249,5.966479371
13735.67731,3.050285135,-1.100522568,4.654448674,0.1425779421,2.891542137,5.937692338
13835.28643,3.014939254,-1.192767802,4.593369263,0.0405034261,2.837806464,5.90891569
13935.6179,2.979948033,-1.310565034,4.529907258,-0.08393655932,2.775853744,5.88031329
14036.67696,2.944921845,-1.444585992,4.464667317,-0.2324348741,2.700230937,5.852040911
14138.46889,2.909895657,-1.59351196,4.396582422,-0.4347547545,2.584093199,5.824026939
14240.999,2.874942336,-1.758423108,4.320557813,-0.7004868513,2.422957995,5.796161829
14344.27264,2.839197743,-1.940168121,4.238302085,-1.009410054,2.271830559,5.768362161
14448.29521,2.803208346,-2.1470916,4.152303094,-1.354355471,2.123045542,5.74054072
14553.07213,2.766461236,-2.373984787,4.065160931,-1.637509998,1.978455542,5.71260637
14658.60888,2.729471362,-2.622233869,3.979591362,-1.884801605,1.835862024,5.684463944
14764.91097,2.691865652,-2.885138341,3.898429358,-2.111395293,1.683630506,5.656014111
14871.98394,2.652432392,-3.16260699,3.824632723,-2.329173081,1.527605895,5.627153257
14979.83339,2.611752632,-3.454235483,3.760053865,-2.611636282,1.38522095,5.597773352
15088.46495,2.569384907,-3.757847954,3.701274443,-2.956012803,1.259579955,5.56904498
15197.88429,2.525117058,-4.07472388,3.646588458,-3.334825741,1.188620184,5.542779112
15308.09713,2.477336497,-4.402671058,3.594557424,-3.746549602,1.140240497,5.517806603
15419.10921,2.426335075,-4.742642663,3.543677436,-4.148121388,1.087316696,5.492829133
15530.92633,2.37092325,-5.09530285,3.492377164,-4.532616027,1.033518754,5.466490798
15643.55434,2.310498774,-5.461307784,3.439015779,-4.826050458,0.9827029242,5.43737636
15756.9991,2.244412355,-5.841541422,3.381880844,-5.069683439,0.9302034695,5.404009438
15871.26656,2.171558662,-6.238752417,3.320944405,-5.327838541,0.8469767866,5.364850661
15986.36266,2.091725083,-6.648868364,3.260898806,-5.584234471,0.7244390645,5.318295767
16102.29342,2.004157057,-7.070794173,3.200683346,-5.800674955,0.5744932922,5.252753905
