frequency,raw
1400.290944,4.984107228
1410.445649,5.045749715
1420.673995,5.105172938
1430.976515,5.165005987
1441.353747,5.225546194
1451.806233,5.286983905
1462.33452,5.349850823
1472.939156,5.413795677
1483.620695,5.478694796
1494.379695,5.544619801
1505.216718,5.611529083
1516.13233,5.679384116
1527.127099,5.748819305
1538.201602,5.820012113
1549.356415,5.893019968
1560.592121,5.968171393
1571.909307,6.04514745
1583.308563,6.123434817
1594.790485,6.203091587
1606.355672,6.283440664
1618.004728,6.364560723
1629.738262,6.446225444
1641.556885,6.528364728
1653.461216,6.61153146
1665.451875,6.695893869
1677.529488,6.781143876
1689.694686,6.867264388
1701.948105,6.954060343
1714.290384,7.04124381
1726.722167,7.129585351
1739.244103,7.219674104
1751.856847,7.310640308
1764.561057,7.401974826
1777.357395,7.494360147
1790.246531,7.588177495
1803.229137,7.682769755
1816.305891,7.777835838
1829.477475,7.874122158
1842.744578,7.971889379
1856.107892,8.070032938
1869.568115,8.168466741
1883.12595,8.267973279
1896.782104,8.368536409
1910.53729,8.470284645
1924.392227,8.572801546
1938.347638,8.675096153
1952.404251,8.777905034
1966.562801,8.88204436
1980.824027,8.985161216
1995.188673,9.086754005
2009.657489,9.181752694
2024.231231,9.271974639
2038.91066,9.361376776
2053.696542,9.449723622
2068.589649,9.538445194
2083.590758,9.627416464
2098.700654,9.716577805
2113.920124,9.805882801
2129.249963,9.894658662
2144.690972,9.983156716
2160.243957,10.07222996
2175.909731,10.1612499
2191.68911,10.24937856
2207.582918,10.33708636
2223.591987,10.42503545
2239.71715,10.51274852
2255.959252,10.59996107
2272.319138,10.68642858
2288.797664,10.77183436
2305.39569,10.85687514
2322.114082,10.94183355
2338.953713,11.02577103
2355.915464,11.10823915
2373.000218,11.1862185
2390.208868,11.26086022
2407.542313,11.33091566
2425.001458,11.39632788
2442.587214,11.46469688
2460.300499,11.53442371
2478.142238,11.59847149
2496.113363,11.65700188
2514.214812,11.71280656
2532.44753,11.76679219
2550.812469,11.82158292
2569.310588,11.87685645
2587.942852,11.93399854
2606.710235,11.99361891
2625.613716,12.05056659
2644.654283,12.10355306
2663.832929,12.15701709
2683.150655,12.20987711
2702.608471,12.25714904
2722.207393,12.29993231
2741.948442,12.3399876
2761.832651,12.37764868
2781.861058,12.41364614
2802.034707,12.44633955
2822.354653,12.47502696
2842.821956,12.50138124
2863.437685,12.52648285
2884.202916,12.55021728
2905.118733,12.57261711
2926.186229,12.59365032
2947.406504,12.61384112
2968.780665,12.63334788
2990.309828,12.65245389
3011.995117,12.67290297
3033.837665,12.69406221
3055.838612,12.71115915
3077.999106,12.72486191
3100.320305,12.73618237
3122.803375,12.7450983
3145.449488,12.75215342
3168.259827,12.75725454
3191.235584,12.76117982
3214.377958,12.76388652
3237.688156,12.76592106
3261.167397,12.76613204
3284.816906,12.76513804
3308.637918,12.76370678
3332.631676,12.76142826
3356.799433,12.75828122
3381.142451,12.75358677
3405.662002,12.74792262
3430.359364,12.74130127
3455.235829,12.73354586
3480.292693,12.72429761
3505.531267,12.71392871
3530.952866,12.70230599
3556.55882,12.69021227
3582.350464,12.6781236
3608.329146,12.66491376
3634.496221,12.65041995
3660.853056,12.63171472
3687.401026,12.60650034
3714.141519,12.58029984
3741.07593,12.55371729
3768.205665,12.53317346
3795.532141,12.5160992
3823.056785,12.50060157
3850.781034,12.48655608
3878.706334,12.47302329
3906.834145,12.45935263
3935.165935,12.44598486
3963.703182,12.43344581
3992.447378,12.42161749
4021.400022,12.40793018
4050.562627,12.39299387
4079.936714,12.37845058
4109.523819,12.36413904
4139.325484,12.35036634
4169.343267,12.33730133
4199.578734,12.32697999
4230.033465,12.31842121
4260.709049,12.30850119
4291.607087,12.29650536
4322.729194,12.28431771
4354.076994,12.27206143
4385.652123,12.26086152
4417.45623,12.25046584
4449.490977,12.24212238
4481.758034,12.2359967
4514.259088,12.2287849
4546.995834,12.22004051
4579.969983,12.21165749
4613.183255,12.20373382
4646.637385,12.19691368
4680.33412,12.19122888
4714.275218,12.18726925
4748.462452,12.18347744
4782.897607,12.17815495
4817.582481,12.17260826
4852.518884,12.16777993
4887.708641,12.16548461
4923.153589,12.16442073
4958.855578,12.16536791
4994.816474,12.1705453
5031.038152,12.17591563
5067.522505,12.18210436
5104.271436,12.18846662
5141.286866,12.19541385
5178.570726,12.20422924
5216.124963,12.21506746
5253.951538,12.22860222
5292.052426,12.24347201
5330.429616,12.25621973
5369.085112,12.26801803
5408.020932,12.27962155
5447.239108,12.29056944
5486.741689,12.29984562
5526.530737,12.30878678
5566.60833,12.31796624
5606.976559,12.32822401
5647.637532,12.34156481
